id,created_at,screen_name,u_created_at,statuses_count,followers,friends,location,profile_background_color,text
ID_1266081555799314435,5/28/2020 18:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17165,52527,17722,"Glasgow, Scotland",C0DEED,"If you care about the economy. It's time to invest in nature!

#ActOnClimate #ClimateCrisis #KeepItInTheGround https://t.co/ZiX4A7BM4n"
ID_1266081723873361920,5/28/2020 18:59,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90825,38509,27650,"Ottawa, Ontario",131516,"@DarnedB @WBrettWilson Michael Moore accepts the science of climate change.

- #climatebrawl #climatecrisis #climatechange"
ID_1266082186068987905,5/28/2020 19:01,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11622,117,85,"Coyoacán, Mexico City",C0DEED,Comparable comment: https://t.co/Yl79JCqSKD
ID_1266085902213943297,5/28/2020 19:16,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90826,38507,27651,"Ottawa, Ontario",131516,"@DarnedB @WBrettWilson Don't know much science  do ya Molly?

Science accepts humans as the major cause of modern c… https://t.co/KjBQtCvvGH"
ID_1266088593845637122,5/28/2020 19:26,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90827,38509,27651,"Ottawa, Ontario",131516,"@DarnedB @WBrettWilson Why do you deny science?

- #climatebrawl #climatecrisis #climatechange"
ID_1266097038741176322,5/28/2020 20:00,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90828,38511,27652,"Ottawa, Ontario",131516,"@DarnedB @WBrettWilson Consensus?... I never said anything about consensus... why did you bring it up?

Please shar… https://t.co/TfVQFlpU6g"
ID_1266100226982645763,5/28/2020 20:13,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90829,38513,27657,"Ottawa, Ontario",131516,"@DarnedB @WBrettWilson Patrick Moore? Patrick has no training/peer-reviewed studies in the climate sciences.

Three… https://t.co/UBxI1jAwP2"
ID_1266101611522392066,5/28/2020 20:18,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90832,38513,27657,"Ottawa, Ontario",131516,"@DarnedB @WBrettWilson If you say so  Molly... you expertise on the subject is clear to all.

Patrick Moore still h… https://t.co/SlFYeYCEmu"
ID_1266101688600944640,5/28/2020 20:19,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17167,52527,17720,"Glasgow, Scotland",C0DEED,"“Ultimately we’re all going to be affected or are already affected by climate change ”

“We’re talking about human… https://t.co/Qldubx7dTf"
ID_1266103682208272386,5/28/2020 20:26,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90834,38513,27664,"Ottawa, Ontario",131516,"@DarnedB @gimmeabreak8 @WBrettWilson To you three: the science is still the science whether you deny it or not.

-… https://t.co/iRAbYToyPI"
ID_1266104403741872130,5/28/2020 20:29,DavidLWindt,Wed Dec 30 16:17:17 +0000 2009,24538,4500,983,New York City,C0DEED,"New in Science: ""Climate breakdown and the mass felling of trees has made the world’s forests significantly shorter… https://t.co/e3Ldd34EjO"
ID_1266104481240023040,5/28/2020 20:30,DavidLWindt,Wed Dec 30 16:17:17 +0000 2009,24539,4500,983,New York City,C0DEED,"""The trend is expected to continue  scientists say  with worrying consequences for the ability of forests to store… https://t.co/PCYFI0MdOC"
ID_1266105791255371781,5/28/2020 20:35,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90836,38513,27665,"Ottawa, Ontario",131516,@JasonJJKK @WBrettWilson @DonBraid @sonyasavage That is not nice to say Jason. Why would you say such a cruel thing… https://t.co/pY1mM5Ufoa
ID_1266107648723890176,5/28/2020 20:42,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90838,38513,27666,"Ottawa, Ontario",131516,"The science is still the science  whether climate deniers deny it or not.

- #climatebrawl #climatecrisis #climatechange"
ID_1266108470681636865,5/28/2020 20:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3677,180,462,"Toronto, Ontario, Canada",709397,#cc #climatechange RT @UNEP: RT @jamesocromwell: @UNEP @BillNye @billieeilish @carlosvives It took 3.3 million year… https://t.co/Dvji1t9a76
ID_1266108735170187264,5/28/2020 20:47,DavidLWindt,Wed Dec 30 16:17:17 +0000 2009,24541,4499,982,New York City,C0DEED,"""The drying and burning of Arctic peatlands has major consequences for the planet as a whole. Northern peatlands co… https://t.co/KLjEFBzicF"
ID_1266108905404465153,5/28/2020 20:47,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90839,38513,27666,"Ottawa, Ontario",131516,The first step toward dictatorship: @realDonaldTrump has declared himself the enemy of the people  liberty  feedom… https://t.co/uvCxsbSZgd
ID_1266110993651961863,5/28/2020 20:55,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90841,38513,27664,"Ottawa, Ontario",131516,@JasonJJKK @WBrettWilson @DonBraid @sonyasavage You slander someone and then you run away. That says a lot about yo… https://t.co/Jcu37H3MOg
ID_1266111754771337224,5/28/2020 20:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17168,52525,17720,"Glasgow, Scotland",C0DEED,"Climate change is one of the biggest challenges the world faces.

With every challenge there is an opportunity to n… https://t.co/W1Sqha3fG5"
ID_1266114498252939271,5/28/2020 21:09,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90842,38515,27667,"Ottawa, Ontario",131516,"@neil_ndbress @adrienneriddell @Roderickoooo @WBrettWilson @DonBraid @sonyasavage ""CO2 and CH4 are among the smalle… https://t.co/rYy8Lrvsvh"
ID_1266116328651476992,5/28/2020 21:17,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231091,25427,27278,"Taos, New Mexico, USA",8B542B,#ClimateChange #Fascism #Automation #Inequality means Resistance  Steamdrills is #Inspiring https://t.co/OhPyAbinYf https://t.co/1j4rY2qsOG
ID_1266117092421533696,5/28/2020 21:20,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231092,25427,27278,"Taos, New Mexico, USA",8B542B,SteamDrills -She stepped out onto an eerie flatness that had no business being in the Appalachias #Climate #Coal #MTR 5Star
ID_1266118327212089347,5/28/2020 21:25,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90843,38517,27667,"Ottawa, Ontario",131516,@neil_ndbress @adrienneriddell @Roderickoooo @WBrettWilson @DonBraid @sonyasavage I can’t look up what does not exi… https://t.co/UNHCZ7Rni6
ID_1266120738970492928,5/28/2020 21:34,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90847,38517,27667,"Ottawa, Ontario",131516,@neil_ndbress @adrienneriddell @Roderickoooo @WBrettWilson @DonBraid @sonyasavage Just bc someone mis-plotted the d… https://t.co/zqgwoIw6El
ID_1266121821151264769,5/28/2020 21:39,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17169,52525,17720,"Glasgow, Scotland",C0DEED,As Australia’s citizens get a glimpse at its potentially dystopian future of worsening droughts &amp; bushfires  its po… https://t.co/do2cNoZ5V4
ID_1266125883649265669,5/28/2020 21:55,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231097,25427,27278,"Taos, New Mexico, USA",8B542B,SteamDrills -Why parrot the same old lines everybody's tired of hearing? Statistics ain't keeping those mountains standing Climate Coal
ID_1266131887535214592,5/28/2020 22:19,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17170,52522,17718,"Glasgow, Scotland",C0DEED,Scientists have long warned that a hotter  drier climate would contribute to Australia's fires becoming more freque… https://t.co/G7E6zVOrLJ
ID_1266133017602318336,5/28/2020 22:23,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47521,1812,3770,troposphere,22330,@BradPKeyes @JoeTheAtheist @Tangomitteckel @IngersolRobert @joetheatheistp @ianrowley677 @RuleByLogic @OscarsWild1… https://t.co/n8U29r5r5Y
ID_1266134642387816449,5/28/2020 22:29,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90849,38520,27669,"Ottawa, Ontario",131516,"@R14ScoRae Get real... I am talking about Brett's investments... and they have built NO NATION.

- #climatebrawl… https://t.co/486KUjoXqo"
ID_1266135539910094856,5/28/2020 22:33,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90851,38520,27669,"Ottawa, Ontario",131516,"@JasonJJKK @WBrettWilson @DonBraid @sonyasavage Really? Can you remember what you tweeted: ""lining their own pocket… https://t.co/Bw9cfaUrHo"
ID_1266143694606020613,5/28/2020 23:05,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11627,116,85,"Coyoacán, Mexico City",C0DEED,The Future Sucks | Can We Fix It? #CivilizationalCollapse #EcologicalCollapse #ExtinctionCrisis #ClimateBreakdown… https://t.co/LJESsZW191
ID_1266145186381430784,5/28/2020 23:11,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11631,116,85,"Coyoacán, Mexico City",C0DEED,It Will Get Darker Before the Dawn || #COVID19Crisis #EconomicImpact #Pandemic #GlobalEconomy #Denial… https://t.co/mQ9NmbW6KD
ID_1266145665534525440,5/28/2020 23:13,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11632,116,85,"Coyoacán, Mexico City",C0DEED,#COVID19Recovery Will Be #EcologicalTransition  Or It Won't Be A Recovery | #ClimateCrisis #CommunityEnergy… https://t.co/EqEpeFAHt6
ID_1266154637914107907,5/28/2020 23:49,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231111,25427,27278,"Taos, New Mexico, USA",8B542B,Universal basic income on a global scale. It's time. Between economic collapses  pandemics  crop failures  climate… https://t.co/zMW4nkBMQN
ID_1266162086402555910,5/29/2020 0:19,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17172,52521,17719,"Glasgow, Scotland",C0DEED,Back in 1989  Californians received a sobering warning: The accumulation of heat-trapping gases in the atmosphere w… https://t.co/AeCoqksAYc
ID_1266164042231619587,5/29/2020 0:26,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90853,38525,27680,"Ottawa, Ontario",131516,@R14ScoRae @WBrettWilson I have no doubt what you say about Brett is true. I never suggested otherwise. He is still… https://t.co/GEERRFuZac
ID_1266164891410366464,5/29/2020 0:30,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90854,38525,27680,"Ottawa, Ontario",131516,"@WannerKev @DawnTJ90 Who let the trolls out... beep  beep  beep  beep  beep

This is how ""adult"" trolls tweet and p… https://t.co/3jG8CmSCbA"
ID_1266167336295370752,5/29/2020 0:39,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90856,38525,27685,"Ottawa, Ontario",131516,@R14ScoRae @WBrettWilson Think so  eh. Ask Brett if he accepts the science of modern climate change being mainly ca… https://t.co/fNlql2qnpo
ID_1266172152723771392,5/29/2020 0:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17173,52521,17719,"Glasgow, Scotland",C0DEED,"""Climate change affects human health by altering exposures to heatwaves  floods  droughts and other extreme events""… https://t.co/yImmdUHysa"
ID_1266174193495834629,5/29/2020 1:07,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231120,25428,27278,"Taos, New Mexico, USA",8B542B,No Fear  no enemy  just life and revolutionary change https://t.co/IkQmv4RZJx  Climate #Occupy #BillionaireBuddha https://t.co/JDBcmlrsHo
ID_1266177484975939586,5/29/2020 1:20,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231122,25428,27278,"Taos, New Mexico, USA",8B542B,SteamDrills -The disease of lack of caring is eating at our hearts RiveraSunAuthor #ClimateChange #Coal Occupy #OWS NoKXL
ID_1266182744947687432,5/29/2020 1:41,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231124,25428,27278,"Taos, New Mexico, USA",8B542B,SteamDrills -We have to stand up for our beliefs.  We have to live a life of principle no matter what the cost ClimateChange #Inequality
ID_1266194342764568577,5/29/2020 2:27,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11634,116,85,"Coyoacán, Mexico City",C0DEED,It Will Get Darker Before the Dawn | #COVID19Crisis #EconomicImpact #Pandemic #GlobalEconomy #Denial… https://t.co/Zwfdy9WpHb
ID_1266197663848042504,5/29/2020 2:40,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11641,116,85,"Coyoacán, Mexico City",C0DEED,The Future Sucks | Can We Fix It? #CivilizationalCollapse #EcologicalCollapse #ExtinctionCrisis #ClimateBreakdown… https://t.co/MZboq1TD36
ID_1266198933799350277,5/29/2020 2:45,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11645,116,85,"Coyoacán, Mexico City",C0DEED,#COVID19Recovery Will Be #EcologicalTransition  Or It Won't Be A Recovery | #ClimateCrisis #CommunityEnergy… https://t.co/YbboFezaKH
ID_1266202351867658240,5/29/2020 2:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17177,52519,17717,"Glasgow, Scotland",C0DEED,"""I’m here to explain why climate science matters.""

""We've witnessed record-breaking storms  precipitation  heat wa… https://t.co/Hl3kt8DIfZ"
ID_1266212418012811264,5/29/2020 3:39,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17178,52519,17717,"Glasgow, Scotland",C0DEED,"""If you look at the billionaire press  the newspapers owned by billionaires  they have a very clear interest in not… https://t.co/Iven2j8N0v"
ID_1266215714819579904,5/29/2020 3:52,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231135,25427,27278,"Taos, New Mexico, USA",8B542B,#SteamDrills -He had become a billionaire of time and he spent most of it on thought #Climate 5Star #Inspiration from RiveraSunAuthor
ID_1266229266435371008,5/29/2020 4:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3678,180,462,"Toronto, Ontario, Canada",709397,#cc #climatechange RT @UNEP: RT @LittleMissFlint: @UNEP @BillNye @billieeilish @carlosvives It's time #ForNature be… https://t.co/zDq0yonqw1
ID_1266229301655076864,5/29/2020 4:46,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3678,180,462,"Toronto, Ontario, Canada",709397,#cc #climatechange RT @UNEP: RT @planttreaty: @UNBiodiversity @UNEP @BillNye @billieeilish @carlosvives #Nature sus… https://t.co/x4bTf8e7TL
ID_1266232550713933824,5/29/2020 4:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17180,52521,17717,"Glasgow, Scotland",C0DEED,"We are in a climate emergency

Countries need to update their plans to reduce emissions.

Currently  these plans ta… https://t.co/jeF740POhB"
ID_1266237885272829954,5/29/2020 5:20,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231145,25425,27278,"Taos, New Mexico, USA",8B542B,SteamDrills The nothing was a something-ness that formed and grew and lived and died by fractions of a moment Climate #DeepEcology 5Star
ID_1266243151875813381,5/29/2020 5:41,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231146,25425,27278,"Taos, New Mexico, USA",8B542B,"SteamDrills -""Love.""  He sank onto the table in collapse and rolled onto his back""All we gotta do is learn to love Climate #Coal #Today"
ID_1266244367192219650,5/29/2020 5:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3680,180,462,"Toronto, Ontario, Canada",709397,#cc #climatechange RT @UNEP: In 2018  wildlife tourism directly contributed $120 billion to economies. This is what… https://t.co/nNI71BCTKR
ID_1266252683406704640,5/29/2020 6:19,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17182,52521,17717,"Glasgow, Scotland",C0DEED,“There is no sign of a slowdown  let alone a decline  despite all the commitments under the Paris agreement on clim… https://t.co/5iwOGSn23L
ID_1266262749690150912,5/29/2020 6:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17183,52520,17716,"Glasgow, Scotland",C0DEED,"We only have one Earth.

Let's treat our home a lot better.

#ActOnClimate #ClimateAction #ClimateEmergency https://t.co/uAoezJi6Wh"
ID_1266272816103485444,5/29/2020 7:39,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17184,52521,17717,"Glasgow, Scotland",C0DEED,"Bumblebee number are dropping

“What we’re pointing out is that there’s a strong climate change signal ”

“If you i… https://t.co/j7VYJuPfuc"
ID_1266274565304414208,5/29/2020 7:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3681,180,462,"Toronto, Ontario, Canada",709397,"#cc #climatechange RT @UNEP: RT @IPBES: #Colombia 🇨🇴 is the global host of #WorldEnvironmentDay!

Colombia is one o… https://t.co/NARzwO0R0H"
ID_1266274600523984896,5/29/2020 7:46,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3682,180,462,"Toronto, Ontario, Canada",709397,#cc #climatechange RT @UNEP: RT @PaulPolman: Four #GlobalGoals that are vital for a truly sustainable recovery… https://t.co/LS9LcBW2y3
ID_1266274627401027585,5/29/2020 7:46,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3683,180,462,"Toronto, Ontario, Canada",709397,"#cc #climatechange RT @UNEP: RT @UNBiodiversity: #WorldEnvironmentDay is a week away!  🌏🌳🌊

This year's theme is 'I… https://t.co/KCDSivJ2PZ"
ID_1266282399534469123,5/29/2020 8:17,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28281,2469,281,Caribbean,F5F8FA,"Good morning  dear friends

I hope you are ready for a ton of bad climate news...
Because  it's now coming fast and… https://t.co/HOfHgh3R2u"
ID_1266282882437349376,5/29/2020 8:19,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17184,52522,17716,"Glasgow, Scotland",C0DEED,"Even if you don’t accept the science  you’ll need to deal with the consequences!

#ActOnClimate #ClimateCrisis 
 https://t.co/U5QqYcUxT1"
ID_1266282993233956866,5/29/2020 8:19,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28282,2469,281,Caribbean,F5F8FA,"Daily #temperatures anomalies 29.05.20
The usual ongoing heatwave in #arctic circle
Heat blobs popping up near… https://t.co/rP9OY9EkaP"
ID_1266283311522918401,5/29/2020 8:20,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28283,2469,281,Caribbean,F5F8FA,"Focus  again on the climate event in  #Russia 
15C inside the arctic circle  near the ESAS
Over 30 in south Russia.… https://t.co/0SksNB60dk"
ID_1266283773441662982,5/29/2020 8:22,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28284,2469,281,Caribbean,F5F8FA,"Daily sea surface temps (SST) anomalies 
27.05.2020
Incredible event taking place in the #arctic..check how warm wa… https://t.co/jLc2W8z7Mv"
ID_1266284314997579776,5/29/2020 8:24,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28285,2470,281,Caribbean,F5F8FA,"#methane  and #co2 #emissions all over the world  28.05.2020
Check out Scandinavia and baltic countries
Look at the… https://t.co/6LhgKBsspA"
ID_1266289665838993417,5/29/2020 8:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3684,180,462,"Toronto, Ontario, Canada",709397,"#cc #climatechange RT @UNEP: Caring for the 🌎= caring for our health

New report: the #MontrealProtocol that protec… https://t.co/MtGKq3oL8g"
ID_1266292731850059777,5/29/2020 8:58,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28290,2470,281,Caribbean,F5F8FA,"Bravo twitter
Simply BRAVO

Don't drink clorox
Climate change is real
Bloodbath linked to Covid  is on Trump

Extra… https://t.co/Q5a6XlMcxw"
ID_1266292948653793280,5/29/2020 8:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17185,52522,17716,"Glasgow, Scotland",C0DEED,A study published in The Lancet involving 35 global institutions warns of the damage to children's health that clim… https://t.co/JPCJRqYZDq
